MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,QED,compound_id,smiles,affinity_kcal_mol,Lipinski_Violations,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Solubility_AqSolDB,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,affinity_score,lipinski_score,composite_score,final_rank
385.38,4.23,5,2,97.33,4,4,29,0.546,CHEMBL6250,O=C(O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,-7.9,0,0.19738989,0.7717833,0.561846,0.25985077,0.1450226,0.23762469,0.030855471,0.29091942,0.28917783,0.3872396,0.6299306,-5.05552,26.470388,13.948715,-5.016827,13.181019332161688,45.061511423550094,82.60105448154658,70.82601054481547,54.20035149384886,77.82073813708261,23.12829525483304,76.80140597539544,36.69595782073814,78.27768014059755,68.78734622144113,42.03866432337434,45.061511423550094,38.10193321616872,13.989455184534272,-0.0,1.0,0.3638,39
443.51,3.34,7,1,93.81,4,4,33,0.517,CHEMBL6323,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,-7.9,0,0.7473589,0.9519369,0.18337695,0.1962365,0.2545471,0.1964197,0.15532748,0.014060631,0.7620455,0.36509615,0.81709576,-4.917954,53.826588,70.0989,-5.333724,52.86467486818981,96.2390158172232,63.93673110720563,64.56942003514939,80.7029876977153,75.3602811950791,61.47627416520211,29.912126537785593,88.64674868189807,77.4340949033392,80.45694200351494,51.3884007029877,66.50263620386644,80.63268892794378,10.158172231985942,-0.0,1.0,0.35509999999999997,40
469.52,4.06,6,2,91.24,7,4,35,0.397,CHEMBL6632,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2ccccn2)c(F)c1,-8.0,0,0.30123824,0.81099015,0.16850814,0.52238107,0.3213151,0.62716484,0.11436422,0.29998714,0.6033012,0.69073075,0.72396004,-5.3873496,79.32255,77.75612,-4.5177617,19.402460456942006,53.00527240773287,62.98769771528999,86.1511423550088,89.59578207381372,93.42706502636204,51.423550087873465,77.29349736379613,68.04920913884007,88.04920913884008,73.63796133567664,27.17047451669596,79.43760984182778,83.3743409490334,22.39015817223199,0.07142857142857116,1.0,0.3548142857142856,41
487.43,4.97,6,1,103.26,7,4,35,0.395,CHEMBL266874,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1,-8.0,0,0.6156853,0.8106836,0.18600348,0.6121442,0.347709,0.76354647,0.09959044,0.027279949,0.7355455,0.56443584,0.4923812,-4.7976675,25.144932,28.234507,-5.9880924,41.40597539543058,52.970123022847105,64.07732864674868,88.96309314586996,92.12653778558877,95.88752196836556,47.59226713532514,40.03514938488577,85.27240773286468,84.67486818980669,62.35500878734623,59.54305799648507,43.65553602811951,52.68892794376099,4.042179261862918,0.07142857142857116,1.0,0.3542142857142856,42
276.3,3.59,2,3,68.88,2,4,21,0.49,CHEMBL7735,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,-7.9,0,0.4116724,0.7631602,0.9535435,0.53194034,0.11726103,0.45722207,0.04345424,0.21241328,0.3950932,0.42021617,0.4396317,-5.069828,66.355255,47.621414,-5.1568866,26.46748681898067,43.30404217926187,97.25834797891038,86.46748681898067,43.93673110720563,88.33040421792619,27.908611599297014,71.95079086115993,45.62390158172232,79.64850615114236,59.824253075571185,41.335676625659055,73.21616871704745,66.88927943760984,12.126537785588754,-0.0,1.0,0.347,43
294.27,2.06,6,3,103.77,1,4,22,0.464,CHEMBL7334,Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1O,-7.9,0,0.2308634,0.6552604,0.64492196,0.14447342,0.08206806,0.2007341,0.017424423,0.08225759,0.28936076,0.114239715,0.31784743,-5.663041,48.244152,23.030453,-2.7257216,15.008787346221443,27.521968365553604,85.86994727592268,58.91036906854131,31.599297012302287,75.60632688927944,16.485061511423552,56.8365553602812,36.69595782073814,59.929701230228474,51.739894551845346,20.316344463971884,62.741652021089635,47.59226713532514,57.08260105448155,-0.0,1.0,0.3392,44
318.33,3.81,3,2,74.95,3,4,24,0.343,CHEMBL7572,CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,-8.0,0,0.6995454,0.86100626,0.93622303,0.43364626,0.25564563,0.39349887,0.102910064,0.08598663,0.53784305,0.24914627,0.4083465,-4.8605876,70.34024,64.62919,-5.9282312,48.154657293497365,66.08084358523726,96.4499121265378,82.56590509666081,80.91388400702988,85.58875219683657,48.2249560632689,57.57469244288225,59.824253075571185,71.14235500878735,58.03163444639719,55.07908611599297,74.93848857644991,77.78558875219684,4.7100175746924435,0.07142857142857116,1.0,0.3386142857142856,45
487.43,4.49,6,1,103.26,7,4,35,0.412,CHEMBL6819,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C2CC2Cn2oc(=O)[nH]c2=O)c1,-7.9,0,0.67317134,0.7378181,0.12684013,0.7408228,0.2561668,0.83068925,0.08134367,0.046982158,0.784303,0.806623,0.6409464,-4.769393,19.468384,23.928154,-6.2536783,46.25659050966608,38.80492091388401,59.22671353251319,92.82952548330405,81.05448154657294,96.97715289982426,41.968365553602816,48.08435852372584,91.0017574692443,91.59929701230229,69.52548330404218,61.86291739894553,36.660808435852374,48.154657293497365,2.81195079086116,-0.0,1.0,0.3236,46
496.52,3.54,7,4,135.88,8,4,37,0.272,CHEMBL6639,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc(O)c2)cc1,-8.0,0,0.07086513,0.583248,0.04407815,0.12037238,0.10266528,0.21829319,0.009480544,0.08550451,0.18228301,0.09335018,0.24267514,-6.305585,20.77482,24.034946,-3.7959774,6.221441124780317,21.23022847100176,45.41300527240774,55.149384885764505,38.17223198594025,76.80140597539544,12.548330404217927,57.469244288224964,24.92091388400703,57.11775043936731,45.86994727592268,10.263620386643234,38.383128295254835,48.40070298769772,36.344463971880494,0.07142857142857116,1.0,0.3173142857142856,47
361.45,4.21,3,2,61.12,7,4,27,0.383,CHEMBL7653,CN(C)CCCOc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,-7.9,0,0.8995975,0.91579616,0.8786496,0.13627554,0.30155772,0.06310575,0.5181092,0.28192478,0.71778095,0.17894273,0.8682281,-4.9251227,24.416431,15.924393,-4.93388,68.6115992970123,84.42882249560634,93.95430579964851,57.57469244288225,87.69771528998243,58.699472759226715,87.83831282952549,76.3444639718805,83.40949033391917,66.0456942003515,84.11247803163445,50.86115992970124,43.02284710017575,40.105448154657296,15.465729349736382,-0.0,1.0,0.3149,48
442.48,2.65,6,3,138.0,7,5,33,0.354,CHEMBL267056,CCCCc1nc2c(=O)[nH][nH]c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-7.9,0,0.1948119,0.8184128,0.024200028,0.2571662,0.31958383,0.43985623,0.013483766,0.040668238,0.38932788,0.33940366,0.27718332,-6.08298,9.681895,3.5490608,-5.2731094,13.005272407732866,54.90333919156415,38.98066783831283,70.57996485061513,89.34973637961336,87.69771528998243,14.586994727592268,46.0456942003515,44.99121265377856,76.20386643233743,48.787346221441126,12.72407732864675,25.483304042179263,27.803163444639722,11.036906854130054,-0.0,1.0,0.3062,49
498.51,3.98,6,3,115.65,8,4,37,0.315,CHEMBL265669,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2ccc(F)cc2)cc1,-7.9,0,0.12063406,0.73873675,0.053810216,0.14174454,0.19385198,0.23021087,0.01790901,0.07337844,0.24913315,0.08929475,0.28298408,-5.9075933,13.4201355,16.591702,-4.1390777,9.103690685413007,39.015817223198596,47.6274165202109,58.558875219683664,68.33040421792619,77.57469244288225,16.766256590509666,55.149384885764505,32.37258347978911,56.555360281195085,49.3145869947276,15.782073813708262,29.525483304042183,40.702987697715294,29.384885764499124,-0.0,1.0,0.2945,50
